date_time,temperature,humidity,,,AC_SUB_2021_84
8/31/21 3:15 PM,87.75,48,,,0
8/31/21 3:30 PM,86.5,51,,,0
8/31/21 3:45 PM,85.25,54,,,0
8/31/21 4:00 PM,84,57,,,0
8/31/21 4:15 PM,83.5,59,,,0
8/31/21 4:30 PM,83,61,,,0
8/31/21 4:45 PM,82.5,63,,,0
8/31/21 5:00 PM,82,65,,,0
8/31/21 5:15 PM,81.25,67.25,,,0
8/31/21 5:30 PM,80.5,69.5,,,0
8/31/21 5:45 PM,79.75,71.75,,,0
8/31/21 6:00 PM,79,74,,,0
8/31/21 6:15 PM,78.5,76,,,0
8/31/21 6:30 PM,78,78,,,0
8/31/21 6:45 PM,77.5,80,,,0
8/31/21 7:00 PM,77,82,,,0
8/31/21 7:15 PM,76.5,84,,,0
8/31/21 7:30 PM,76,86,,,0
8/31/21 7:45 PM,75.5,88,,,0
8/31/21 8:00 PM,75,90,,,0
8/31/21 8:15 PM,75,88.5,,,0
8/31/21 8:30 PM,75,87,,,0
8/31/21 8:45 PM,75,85.5,,,0
8/31/21 9:00 PM,75,84,,,0
8/31/21 9:15 PM,75,84,,,0
8/31/21 9:30 PM,75,84,,,0
8/31/21 9:45 PM,75,84,,,0
8/31/21 10:00 PM,75,84,,,0
8/31/21 10:15 PM,75,84,,,0
8/31/21 10:30 PM,75,84,,,0
8/31/21 10:45 PM,75,84,,,0
8/31/21 11:00 PM,75,84,,,0
8/31/21 11:15 PM,75,84,,,0
8/31/21 11:30 PM,75,84,,,0
8/31/21 11:45 PM,75,84,,,0
9/1/21 12:00 AM,75,84,,,0
9/1/21 12:15 AM,75,84,,,0
9/1/21 12:30 AM,75,84,,,0
9/1/21 12:45 AM,75,84,,,0
9/1/21 1:00 AM,75,84,,,0
9/1/21 1:15 AM,75,84,,,0
9/1/21 1:30 AM,75,84,,,0
9/1/21 1:45 AM,75,84,,,0
9/1/21 2:00 AM,75,84,,,0
9/1/21 2:15 AM,75,84,,,0
9/1/21 2:30 AM,75,84,,,0
9/1/21 2:45 AM,75,84,,,0
9/1/21 3:00 AM,75,84,,,0
9/1/21 3:15 AM,75,84,,,0
9/1/21 3:30 AM,75,84,,,0
9/1/21 3:45 AM,75,84,,,0
9/1/21 4:00 AM,75,84,,,0
9/1/21 4:15 AM,74.75,84.75,,,0
9/1/21 4:30 AM,74.5,85.5,,,0
9/1/21 4:45 AM,74.25,86.25,,,0
9/1/21 5:00 AM,74,87,,,0
9/1/21 5:15 AM,74.25,86.25,,,0
9/1/21 5:30 AM,74.5,85.5,,,0
9/1/21 5:45 AM,74.75,84.75,,,0
9/1/21 6:00 AM,75,84,,,0
9/1/21 6:15 AM,75.5,82.25,,,0
9/1/21 6:30 AM,76,80.5,,,0
9/1/21 6:45 AM,76.5,78.75,,,0
9/1/21 7:00 AM,77,77,,,0
9/1/21 7:15 AM,77.75,74.5,,,0
9/1/21 7:30 AM,78.5,72,,,0
9/1/21 7:45 AM,79.25,69.5,,,0
9/1/21 8:00 AM,80,67,,,0
9/1/21 8:15 AM,80.5,65.25,,,0
9/1/21 8:30 AM,81,63.5,,,0
9/1/21 8:45 AM,81.5,61.75,,,0
9/1/21 9:00 AM,82,60,,,0
9/1/21 9:15 AM,82.5,59.25,,,0
9/1/21 9:30 AM,83,58.5,,,0
9/1/21 9:45 AM,83.5,57.75,,,0
9/1/21 10:00 AM,84,57,,,0
9/1/21 10:15 AM,85,54.75,,,0
9/1/21 10:30 AM,86,52.5,,,0
9/1/21 10:45 AM,87,50.25,,,0
9/1/21 11:00 AM,88,48,,,0
9/1/21 11:15 AM,88.25,47.75,,,0
9/1/21 11:30 AM,88.5,47.5,,,0
9/1/21 11:45 AM,88.75,47.25,,,0
9/1/21 12:00 PM,89,47,,,0
9/1/21 12:15 PM,89.75,46,,,0
9/1/21 12:30 PM,90.5,45,,,0
9/1/21 12:45 PM,91.25,44,,,0
9/1/21 1:00 PM,92,43,,,0
9/1/21 1:15 PM,92.25,42.25,,,0
9/1/21 1:30 PM,92.5,41.5,,,0
9/1/21 1:45 PM,92.75,40.75,,,0
9/1/21 2:00 PM,93,40,,,0
9/1/21 2:15 PM,92.75,40,,,0
9/1/21 2:30 PM,92.5,40,,,0
9/1/21 2:45 PM,92.25,40,,,0
9/1/21 3:00 PM,92,40,,,0
9/1/21 3:15 PM,92.5,39,,,0
9/1/21 3:30 PM,93,38,,,0
9/1/21 3:45 PM,93.5,37,,,0
9/1/21 4:00 PM,94,36,,,0
9/1/21 4:15 PM,93.75,36.25,,,0
9/1/21 4:30 PM,93.5,36.5,,,0
9/1/21 4:45 PM,93.25,36.75,,,0
9/1/21 5:00 PM,93,37,,,0
9/1/21 5:15 PM,91.5,39.25,,,0
9/1/21 5:30 PM,90,41.5,,,0
9/1/21 5:45 PM,88.5,43.75,,,0
9/1/21 6:00 PM,87,46,,,0
9/1/21 6:15 PM,85,53,,,0
9/1/21 6:30 PM,83,60,,,0
9/1/21 6:45 PM,81,67,,,0
9/1/21 7:00 PM,79,74,,,0
9/1/21 7:15 PM,79,72.25,,,0
9/1/21 7:30 PM,79,70.5,,,0
9/1/21 7:45 PM,79,68.75,,,0
9/1/21 8:00 PM,79,67,,,0
9/1/21 8:15 PM,78.25,70.75,,,0
9/1/21 8:30 PM,77.5,74.5,,,0
9/1/21 8:45 PM,76.75,78.25,,,0
9/1/21 9:00 PM,76,82,,,0
9/1/21 9:15 PM,76.25,82,,,0
9/1/21 9:30 PM,76.5,82,,,0
9/1/21 9:45 PM,76.75,82,,,0
9/1/21 10:00 PM,77,82,,,0
9/1/21 10:15 PM,77,82,,,0
9/1/21 10:30 PM,77,82,,,0
9/1/21 10:45 PM,77,82,,,0
9/1/21 11:00 PM,77,82,,,0
9/1/21 11:15 PM,77.25,80.5,,,0
9/1/21 11:30 PM,77.5,79,,,0
9/1/21 11:45 PM,77.75,77.5,,,0
9/2/21 12:00 AM,78,76,,,0
9/2/21 12:15 AM,77.75,76.75,,,0
9/2/21 12:30 AM,77.5,77.5,,,0
9/2/21 12:45 AM,77.25,78.25,,,0
9/2/21 1:00 AM,77,79,,,0
9/2/21 1:15 AM,76.75,79.75,,,0
9/2/21 1:30 AM,76.5,80.5,,,0
9/2/21 1:45 AM,76.25,81.25,,,0
9/2/21 2:00 AM,76,82,,,0
9/2/21 2:15 AM,76,82,,,0
9/2/21 2:30 AM,76,82,,,0
9/2/21 2:45 AM,76,82,,,0
9/2/21 3:00 AM,76,82,,,0
9/2/21 3:15 AM,76,82,,,0
9/2/21 3:30 AM,76,82,,,0
9/2/21 3:45 AM,76,82,,,0
9/2/21 4:00 AM,76,82,,,0
9/2/21 4:15 AM,75.75,82.5,,,0
9/2/21 4:30 AM,75.5,83,,,0
9/2/21 4:45 AM,75.25,83.5,,,0
9/2/21 5:00 AM,75,84,,,0
9/2/21 5:15 AM,75,84,,,0
9/2/21 5:30 AM,75,84,,,0
9/2/21 5:45 AM,75,84,,,0
9/2/21 6:00 AM,75,84,,,0
9/2/21 6:15 AM,75,85,,,0
9/2/21 6:30 AM,75,86,,,0
9/2/21 6:45 AM,75,87,,,0
9/2/21 7:00 AM,75,88,,,0
9/2/21 7:15 AM,75.5,85.75,,,0
9/2/21 7:30 AM,76,83.5,,,0
9/2/21 7:45 AM,76.5,81.25,,,0
9/2/21 8:00 AM,77,79,,,0
9/2/21 8:15 AM,77.75,77,,,0
9/2/21 8:30 AM,78.5,75,,,0
9/2/21 8:45 AM,79.25,73,,,0
9/2/21 9:00 AM,80,71,,,0
9/2/21 9:15 AM,80.75,69.5,,,0
9/2/21 9:30 AM,81.5,68,,,0
9/2/21 9:45 AM,82.25,66.5,,,0
9/2/21 10:00 AM,83,65,,,0
9/2/21 10:15 AM,83.5,64,,,0
9/2/21 10:30 AM,84,63,,,0
9/2/21 10:45 AM,84.5,62,,,0
9/2/21 11:00 AM,85,61,,,0
9/2/21 11:15 AM,85.75,58.75,,,0
9/2/21 11:30 AM,86.5,56.5,,,0
9/2/21 11:45 AM,87.25,54.25,,,0
9/2/21 12:00 PM,88,52,,,0
9/2/21 12:15 PM,88.25,50.75,,,0
9/2/21 12:30 PM,88.5,49.5,,,0
9/2/21 12:45 PM,88.75,48.25,,,0
9/2/21 1:00 PM,89,47,,,0
9/2/21 1:15 PM,89.5,45.5,,,0
9/2/21 1:30 PM,90,44,,,0
9/2/21 1:45 PM,90.5,42.5,,,0
9/2/21 2:00 PM,91,41,,,0
9/2/21 2:15 PM,91.5,39.5,,,0
9/2/21 2:30 PM,92,38,,,0
9/2/21 2:45 PM,92.5,36.5,,,0
9/2/21 3:00 PM,93,35,,,0
9/2/21 3:15 PM,92.75,35.75,,,0
9/2/21 3:30 PM,92.5,36.5,,,0
9/2/21 3:45 PM,92.25,37.25,,,0
9/2/21 4:00 PM,92,38,,,0
9/2/21 4:15 PM,92.25,37.25,,,0
9/2/21 4:30 PM,92.5,36.5,,,0
9/2/21 4:45 PM,92.75,35.75,,,0
9/2/21 5:00 PM,93,35,,,0
9/2/21 5:15 PM,92.5,35.75,,,0
9/2/21 5:30 PM,92,36.5,,,0
9/2/21 5:45 PM,91.5,37.25,,,0
9/2/21 6:00 PM,91,38,,,0
9/2/21 6:15 PM,90.5,40.25,,,0
9/2/21 6:30 PM,90,42.5,,,0
9/2/21 6:45 PM,89.5,44.75,,,0
9/2/21 7:00 PM,89,47,,,0
9/2/21 7:15 PM,88.75,47.75,,,0
9/2/21 7:30 PM,88.5,48.5,,,0
9/2/21 7:45 PM,88.25,49.25,,,0
9/2/21 8:00 PM,88,50,,,0
9/2/21 8:15 PM,87.25,51.25,,,0
9/2/21 8:30 PM,86.5,52.5,,,0
9/2/21 8:45 PM,85.75,53.75,,,0
9/2/21 9:00 PM,85,55,,,0
9/2/21 9:15 PM,85.5,53.75,,,0
9/2/21 9:30 PM,86,52.5,,,0
9/2/21 9:45 PM,86.5,51.25,,,0
9/2/21 10:00 PM,87,50,,,0
9/2/21 10:15 PM,86,53.25,,,0
9/2/21 10:30 PM,85,56.5,,,0
9/2/21 10:45 PM,84,59.75,,,0
9/2/21 11:00 PM,83,63,,,0
9/2/21 11:15 PM,83,62.5,,,0
9/2/21 11:30 PM,83,62,,,0
9/2/21 11:45 PM,83,61.5,,,0
9/3/21 12:00 AM,83,61,,,0
9/3/21 12:15 AM,82.75,61.5,,,0
9/3/21 12:30 AM,82.5,62,,,0
9/3/21 12:45 AM,82.25,62.5,,,0
9/3/21 1:00 AM,82,63,,,0
9/3/21 1:15 AM,82,62.25,,,0
9/3/21 1:30 AM,82,61.5,,,0
9/3/21 1:45 AM,82,60.75,,,0
9/3/21 2:00 AM,82,60,,,0
9/3/21 2:15 AM,81.75,60.5,,,0
9/3/21 2:30 AM,81.5,61,,,0
9/3/21 2:45 AM,81.25,61.5,,,0
9/3/21 3:00 AM,81,62,,,0
9/3/21 3:15 AM,81,62,,,0
9/3/21 3:30 AM,81,62,,,0
9/3/21 3:45 AM,81,62,,,0
9/3/21 4:00 AM,81,62,,,0
9/3/21 4:15 AM,80.75,62.5,,,0
9/3/21 4:30 AM,80.5,63,,,0
9/3/21 4:45 AM,80.25,63.5,,,0
9/3/21 5:00 AM,80,64,,,0
9/3/21 5:15 AM,80,63.5,,,0
9/3/21 5:30 AM,80,63,,,0
9/3/21 5:45 AM,80,62.5,,,0
9/3/21 6:00 AM,80,62,,,0
9/3/21 6:15 AM,80.75,61.25,,,0
9/3/21 6:30 AM,81.5,60.5,,,0
9/3/21 6:45 AM,82.25,59.75,,,0
9/3/21 7:00 AM,83,59,,,0
9/3/21 7:15 AM,83.5,57.5,,,0
9/3/21 7:30 AM,84,56,,,0
9/3/21 7:45 AM,84.5,54.5,,,0
9/3/21 8:00 AM,85,53,,,0
9/3/21 8:15 AM,86,51,,,0
9/3/21 8:30 AM,87,49,,,0
9/3/21 8:45 AM,88,47,,,0
9/3/21 9:00 AM,89,45,,,0
9/3/21 9:15 AM,89.75,43.75,,,0
9/3/21 9:30 AM,90.5,42.5,,,0
9/3/21 9:45 AM,91.25,41.25,,,0
9/3/21 10:00 AM,92,40,,,0
9/3/21 10:15 AM,92.25,39.25,,,0
9/3/21 10:30 AM,92.5,38.5,,,0
9/3/21 10:45 AM,92.75,37.75,,,0
9/3/21 11:00 AM,93,37,,,0
9/3/21 11:15 AM,93.75,35.75,,,0
9/3/21 11:30 AM,94.5,34.5,,,0
9/3/21 11:45 AM,95.25,33.25,,,0
9/3/21 12:00 PM,96,32,,,0
9/3/21 12:15 PM,96.5,31.25,,,0
9/3/21 12:30 PM,97,30.5,,,0
9/3/21 12:45 PM,97.5,29.75,,,0
9/3/21 1:00 PM,98,29,,,0
9/3/21 1:15 PM,98.25,28.5,,,0
9/3/21 1:30 PM,98.5,28,,,0
9/3/21 1:45 PM,98.75,27.5,,,0
9/3/21 2:00 PM,99,27,,,0
9/3/21 2:15 PM,99.25,27,,,0
9/3/21 2:30 PM,99.5,27,,,0
9/3/21 2:45 PM,99.75,27,,,0
9/3/21 3:00 PM,100,27,,,0
9/3/21 3:15 PM,99.75,27,,,0
9/3/21 3:30 PM,99.5,27,,,0
9/3/21 3:45 PM,99.25,27,,,0
9/3/21 4:00 PM,99,27,,,0
9/3/21 4:15 PM,98.75,27.25,,,0
9/3/21 4:30 PM,98.5,27.5,,,0
9/3/21 4:45 PM,98.25,27.75,,,0
9/3/21 5:00 PM,98,28,,,0
9/3/21 5:15 PM,97.5,28.25,,,0
9/3/21 5:30 PM,97,28.5,,,0
9/3/21 5:45 PM,96.5,28.75,,,0
9/3/21 6:00 PM,96,29,,,0
9/3/21 6:15 PM,95.5,30.5,,,0
9/3/21 6:30 PM,95,32,,,0
9/3/21 6:45 PM,94.5,33.5,,,0
9/3/21 7:00 PM,94,35,,,0
9/3/21 7:15 PM,93.5,35.25,,,0
9/3/21 7:30 PM,93,35.5,,,0
9/3/21 7:45 PM,92.5,35.75,,,0
9/3/21 8:00 PM,92,36,,,0
9/3/21 8:15 PM,92.5,35.25,,,0
9/3/21 8:30 PM,93,34.5,,,0
9/3/21 8:45 PM,93.5,33.75,,,0
9/3/21 9:00 PM,94,33,,,0
9/3/21 9:15 PM,93.25,34.75,,,0
9/3/21 9:30 PM,92.5,36.5,,,0
9/3/21 9:45 PM,91.75,38.25,,,0
9/3/21 10:00 PM,91,40,,,0
9/3/21 10:15 PM,90.25,41.75,,,0
9/3/21 10:30 PM,89.5,43.5,,,0
9/3/21 10:45 PM,88.75,45.25,,,0
9/3/21 11:00 PM,88,47,,,0
9/3/21 11:15 PM,87.5,48.5,,,0
9/3/21 11:30 PM,87,50,,,0
9/3/21 11:45 PM,86.5,51.5,,,0
9/4/21 12:00 AM,86,53,,,0
9/4/21 12:15 AM,85.75,54,,,0
9/4/21 12:30 AM,85.5,55,,,0
9/4/21 12:45 AM,85.25,56,,,0
9/4/21 1:00 AM,85,57,,,0
9/4/21 1:15 AM,84.5,58,,,0
9/4/21 1:30 AM,84,59,,,0
9/4/21 1:45 AM,83.5,60,,,0
9/4/21 2:00 AM,83,61,,,0
9/4/21 2:15 AM,83,61,,,0
9/4/21 2:30 AM,83,61,,,0
9/4/21 2:45 AM,83,61,,,0
9/4/21 3:00 AM,83,61,,,0
9/4/21 3:15 AM,82.75,61.5,,,0
9/4/21 3:30 AM,82.5,62,,,0
9/4/21 3:45 AM,82.25,62.5,,,0
9/4/21 4:00 AM,82,63,,,0
9/4/21 4:15 AM,82,62.25,,,0
9/4/21 4:30 AM,82,61.5,,,0
9/4/21 4:45 AM,82,60.75,,,0
9/4/21 5:00 AM,82,60,,,0
9/4/21 5:15 AM,82.25,59.25,,,0
9/4/21 5:30 AM,82.5,58.5,,,0
9/4/21 5:45 AM,82.75,57.75,,,0
9/4/21 6:00 AM,83,57,,,0
9/4/21 6:15 AM,83.75,55.25,,,0
9/4/21 6:30 AM,84.5,53.5,,,0
9/4/21 6:45 AM,85.25,51.75,,,0
9/4/21 7:00 AM,86,50,,,0
9/4/21 7:15 AM,86.75,48.5,,,0
9/4/21 7:30 AM,87.5,47,,,0
9/4/21 7:45 AM,88.25,45.5,,,0
9/4/21 8:00 AM,89,44,,,0
9/4/21 8:15 AM,89.75,42.5,,,0
9/4/21 8:30 AM,90.5,41,,,0
9/4/21 8:45 AM,91.25,39.5,,,0
9/4/21 9:00 AM,92,38,,,0
9/4/21 9:15 AM,93,36.75,,,0
9/4/21 9:30 AM,94,35.5,,,0
9/4/21 9:45 AM,95,34.25,,,0
9/4/21 10:00 AM,96,33,,,0
9/4/21 10:15 AM,96.5,32,,,0
9/4/21 10:30 AM,97,31,,,0
9/4/21 10:45 AM,97.5,30,,,0
9/4/21 11:00 AM,98,29,,,0
9/4/21 11:15 AM,99,28.25,,,0
9/4/21 11:30 AM,100,27.5,,,0
9/4/21 11:45 AM,101,26.75,,,0
9/4/21 12:00 PM,102,26,,,0
9/4/21 12:15 PM,101.75,25.5,,,0
9/4/21 12:30 PM,101.5,25,,,0
9/4/21 12:45 PM,101.25,24.5,,,0
9/4/21 1:00 PM,101,24,,,0
9/4/21 1:15 PM,101.5,23.75,,,0
9/4/21 1:30 PM,102,23.5,,,0
9/4/21 1:45 PM,102.5,23.25,,,0
9/4/21 2:00 PM,103,23,,,0
9/4/21 2:15 PM,103.25,22.5,,,0
9/4/21 2:30 PM,103.5,22,,,0
9/4/21 2:45 PM,103.75,21.5,,,0
9/4/21 3:00 PM,104,21,,,0
9/4/21 3:15 PM,103.5,21,,,0
9/4/21 3:30 PM,103,21,,,0
9/4/21 3:45 PM,102.5,21,,,0
9/4/21 4:00 PM,102,21,,,0
9/4/21 4:15 PM,102.25,21,,,0
9/4/21 4:30 PM,102.5,21,,,0
9/4/21 4:45 PM,102.75,21,,,0
9/4/21 5:00 PM,103,21,,,0
9/4/21 5:15 PM,102.5,21.25,,,0
9/4/21 5:30 PM,102,21.5,,,0
9/4/21 5:45 PM,101.5,21.75,,,0
9/4/21 6:00 PM,101,22,,,0
9/4/21 6:15 PM,100.25,23.25,,,0
9/4/21 6:30 PM,99.5,24.5,,,0
9/4/21 6:45 PM,98.75,25.75,,,0
9/4/21 7:00 PM,98,27,,,0
9/4/21 7:15 PM,97.5,27.5,,,0
9/4/21 7:30 PM,97,28,,,0
9/4/21 7:45 PM,96.5,28.5,,,0
9/4/21 8:00 PM,96,29,,,0
9/4/21 8:15 PM,96,29.75,,,0
9/4/21 8:30 PM,96,30.5,,,0
9/4/21 8:45 PM,96,31.25,,,0
9/4/21 9:00 PM,96,32,,,0
9/4/21 9:15 PM,96,31,,,0
9/4/21 9:30 PM,96,30,,,0
9/4/21 9:45 PM,96,29,,,0
9/4/21 10:00 PM,96,28,,,0
9/4/21 10:15 PM,95,30.25,,,0
9/4/21 10:30 PM,94,32.5,,,0
9/4/21 10:45 PM,93,34.75,,,0
9/4/21 11:00 PM,92,37,,,0
9/4/21 11:15 PM,91.75,38.25,,,0
9/4/21 11:30 PM,91.5,39.5,,,0
9/4/21 11:45 PM,91.25,40.75,,,0
9/5/21 12:00 AM,91,42,,,0
9/5/21 12:15 AM,90,44,,,0
9/5/21 12:30 AM,89,46,,,0
9/5/21 12:45 AM,88,48,,,0
9/5/21 1:00 AM,87,50,,,0
9/5/21 1:15 AM,87,49.5,,,0
9/5/21 1:30 AM,87,49,,,0
9/5/21 1:45 AM,87,48.5,,,0
9/5/21 2:00 AM,87,48,,,0
9/5/21 2:15 AM,86.5,49.25,,,0
9/5/21 2:30 AM,86,50.5,,,0
9/5/21 2:45 AM,85.5,51.75,,,0
9/5/21 3:00 AM,85,53,,,0
9/5/21 3:15 AM,85,52.5,,,0
9/5/21 3:30 AM,85,52,,,0
9/5/21 3:45 AM,85,51.5,,,0
9/5/21 4:00 AM,85,51,,,0
9/5/21 4:15 AM,84.75,51.5,,,0
9/5/21 4:30 AM,84.5,52,,,0
9/5/21 4:45 AM,84.25,52.5,,,0
9/5/21 5:00 AM,84,53,,,0
9/5/21 5:15 AM,84.25,52.25,,,0
9/5/21 5:30 AM,84.5,51.5,,,0
9/5/21 5:45 AM,84.75,50.75,,,0
9/5/21 6:00 AM,85,50,,,0
9/5/21 6:15 AM,85.5,48.25,,,0
9/5/21 6:30 AM,86,46.5,,,0
9/5/21 6:45 AM,86.5,44.75,,,0
9/5/21 7:00 AM,87,43,,,0
9/5/21 7:15 AM,88,41.25,,,0
9/5/21 7:30 AM,89,39.5,,,0
9/5/21 7:45 AM,90,37.75,,,0
9/5/21 8:00 AM,91,36,,,0
9/5/21 8:15 AM,91.75,35.5,,,0
9/5/21 8:30 AM,92.5,35,,,0
9/5/21 8:45 AM,93.25,34.5,,,0
9/5/21 9:00 AM,94,34,,,0
9/5/21 9:15 AM,94.5,33.5,,,0
9/5/21 9:30 AM,95,33,,,0
9/5/21 9:45 AM,95.5,32.5,,,0
9/5/21 10:00 AM,96,32,,,0
9/5/21 10:15 AM,96.75,30.75,,,0
9/5/21 10:30 AM,97.5,29.5,,,0
9/5/21 10:45 AM,98.25,28.25,,,0
9/5/21 11:00 AM,99,27,,,0
9/5/21 11:15 AM,99.5,26.25,,,0
9/5/21 11:30 AM,100,25.5,,,0
9/5/21 11:45 AM,100.5,24.75,,,0
9/5/21 12:00 PM,101,24,,,0
9/5/21 12:15 PM,101.75,22.75,,,0
9/5/21 12:30 PM,102.5,21.5,,,0
9/5/21 12:45 PM,103.25,20.25,,,0
9/5/21 1:00 PM,104,19,,,0
9/5/21 1:15 PM,104.25,18.5,,,0
9/5/21 1:30 PM,104.5,18,,,0
9/5/21 1:45 PM,104.75,17.5,,,0
9/5/21 2:00 PM,105,17,,,0
9/5/21 2:15 PM,105.25,16.75,,,0
9/5/21 2:30 PM,105.5,16.5,,,0
9/5/21 2:45 PM,105.75,16.25,,,0
9/5/21 3:00 PM,106,16,,,0
9/5/21 3:15 PM,106,16.25,,,0
9/5/21 3:30 PM,106,16.5,,,0
9/5/21 3:45 PM,106,16.75,,,0
9/5/21 4:00 PM,106,17,,,0
9/5/21 4:15 PM,105.75,17,,,0
9/5/21 4:30 PM,105.5,17,,,0
9/5/21 4:45 PM,105.25,17,,,0
9/5/21 5:00 PM,105,17,,,0
9/5/21 5:15 PM,104.25,17.75,,,0
9/5/21 5:30 PM,103.5,18.5,,,0
9/5/21 5:45 PM,102.75,19.25,,,0
9/5/21 6:00 PM,102,20,,,0
9/5/21 6:15 PM,101.5,20.75,,,0
9/5/21 6:30 PM,101,21.5,,,0
9/5/21 6:45 PM,100.5,22.25,,,0
9/5/21 7:00 PM,100,23,,,0
9/5/21 7:15 PM,98.25,25,,,0
9/5/21 7:30 PM,96.5,27,,,0
9/5/21 7:45 PM,94.75,29,,,0
9/5/21 8:00 PM,93,31,,,0
9/5/21 8:15 PM,92.75,31,,,0
9/5/21 8:30 PM,92.5,31,,,0
9/5/21 8:45 PM,92.25,31,,,0
9/5/21 9:00 PM,92,31,,,0
9/5/21 9:15 PM,91.5,32.25,,,0
9/5/21 9:30 PM,91,33.5,,,0
9/5/21 9:45 PM,90.5,34.75,,,0
9/5/21 10:00 PM,90,36,,,0
9/5/21 10:15 PM,89.5,36.75,,,0
9/5/21 10:30 PM,89,37.5,,,0
9/5/21 10:45 PM,88.5,38.25,,,0
9/5/21 11:00 PM,88,39,,,0
9/5/21 11:15 PM,87.75,40.5,,,0
9/5/21 11:30 PM,87.5,42,,,0
9/5/21 11:45 PM,87.25,43.5,,,0
9/6/21 12:00 AM,87,45,,,0
9/6/21 12:15 AM,86.75,45.25,,,0
9/6/21 12:30 AM,86.5,45.5,,,0
9/6/21 12:45 AM,86.25,45.75,,,0
9/6/21 1:00 AM,86,46,,,0
9/6/21 1:15 AM,85.75,47,,,0
9/6/21 1:30 AM,85.5,48,,,0
9/6/21 1:45 AM,85.25,49,,,0
9/6/21 2:00 AM,85,50,,,0
9/6/21 2:15 AM,84.75,49.75,,,0
9/6/21 2:30 AM,84.5,49.5,,,0
9/6/21 2:45 AM,84.25,49.25,,,0
9/6/21 3:00 AM,84,49,,,0
9/6/21 3:15 AM,84,49,,,0
9/6/21 3:30 AM,84,49,,,0
9/6/21 3:45 AM,84,49,,,0
9/6/21 4:00 AM,84,49,,,0
9/6/21 4:15 AM,83.75,50,,,0
9/6/21 4:30 AM,83.5,51,,,0
9/6/21 4:45 AM,83.25,52,,,0
9/6/21 5:00 AM,83,53,,,0
9/6/21 5:15 AM,83,53,,,0
9/6/21 5:30 AM,83,53,,,0
9/6/21 5:45 AM,83,53,,,0
9/6/21 6:00 AM,83,53,,,0
9/6/21 6:15 AM,83.5,52.25,,,0
9/6/21 6:30 AM,84,51.5,,,0
9/6/21 6:45 AM,84.5,50.75,,,0
9/6/21 7:00 AM,85,50,,,0
9/6/21 7:15 AM,85.5,49,,,0
9/6/21 7:30 AM,86,48,,,0
9/6/21 7:45 AM,86.5,47,,,0
9/6/21 8:00 AM,87,46,,,0
9/6/21 8:15 AM,88.25,43.75,,,0
9/6/21 8:30 AM,89.5,41.5,,,0
9/6/21 8:45 AM,90.75,39.25,,,0
9/6/21 9:00 AM,92,37,,,0
9/6/21 9:15 AM,92.25,36.5,,,0
9/6/21 9:30 AM,92.5,36,,,0
9/6/21 9:45 AM,92.75,35.5,,,0
9/6/21 10:00 AM,93,35,,,0
9/6/21 10:15 AM,93.5,33.75,,,0
9/6/21 10:30 AM,94,32.5,,,0
9/6/21 10:45 AM,94.5,31.25,,,0
9/6/21 11:00 AM,95,30,,,0
9/6/21 11:15 AM,96,29.25,,,0
9/6/21 11:30 AM,97,28.5,,,0
9/6/21 11:45 AM,98,27.75,,,0
9/6/21 12:00 PM,99,27,,,0
9/6/21 12:15 PM,99,26.75,,,0
9/6/21 12:30 PM,99,26.5,,,0
9/6/21 12:45 PM,99,26.25,,,0
9/6/21 1:00 PM,99,26,,,0
9/6/21 1:15 PM,99.75,25.5,,,0
9/6/21 1:30 PM,100.5,25,,,0
9/6/21 1:45 PM,101.25,24.5,,,0
9/6/21 2:00 PM,102,24,,,0
9/6/21 2:15 PM,102,24,,,0
9/6/21 2:30 PM,102,24,,,0
9/6/21 2:45 PM,102,24,,,0
9/6/21 3:00 PM,102,24,,,0
9/6/21 3:15 PM,101.75,24,,,0
9/6/21 3:30 PM,101.5,24,,,0
9/6/21 3:45 PM,101.25,24,,,0
9/6/21 4:00 PM,101,24,,,0
9/6/21 4:15 PM,101,24,,,0
9/6/21 4:30 PM,101,24,,,0
9/6/21 4:45 PM,101,24,,,0
9/6/21 5:00 PM,101,24,,,0
9/6/21 5:15 PM,100.75,24.5,,,0
9/6/21 5:30 PM,100.5,25,,,0
9/6/21 5:45 PM,100.25,25.5,,,0
9/6/21 6:00 PM,100,26,,,0
9/6/21 6:15 PM,99.25,27.25,,,0
9/6/21 6:30 PM,98.5,28.5,,,0
9/6/21 6:45 PM,97.75,29.75,,,0
9/6/21 7:00 PM,97,31,,,0
9/6/21 7:15 PM,96.75,31.5,,,0
9/6/21 7:30 PM,96.5,32,,,0
9/6/21 7:45 PM,96.25,32.5,,,0
9/6/21 8:00 PM,96,33,,,0
9/6/21 8:15 PM,96,33,,,0
9/6/21 8:30 PM,96,33,,,0
9/6/21 8:45 PM,96,33,,,0
9/6/21 9:00 PM,96,33,,,0
9/6/21 9:15 PM,95.25,35,,,0
9/6/21 9:30 PM,94.5,37,,,0
9/6/21 9:45 PM,93.75,39,,,0
9/6/21 10:00 PM,93,41,,,0
9/6/21 10:15 PM,93,40.75,,,0
9/6/21 10:30 PM,93,40.5,,,0
9/6/21 10:45 PM,93,40.25,,,0
9/6/21 11:00 PM,93,40,,,0
9/6/21 11:15 PM,92.5,40,,,0
9/6/21 11:30 PM,92,40,,,0
